SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500655,GARWARE POLY,X ,Q,152.00,157.60,147.50,155.70,156.90,151.20,32,1340,206265.00,
500660,GLAXOSMITH  ,A ,Q,2630.00,2720.00,2630.00,2697.95,2697.95,2660.45,349,1731,4625522.00,
500670,GUJ.NARMADA ,A ,Q,477.00,484.20,476.00,477.45,477.45,476.80,1628,100724,48340335.00,
500672,NOVARTIS    ,B ,Q,649.95,670.00,640.00,666.35,666.35,643.65,454,12508,8254496.00,
500674,SANOFI      ,A ,Q,5300.95,5300.95,5150.00,5188.15,5184.50,5235.00,51,115,600568.00,
500676,GLAXOSMITHKL,A ,Q,6405.00,6405.00,6120.00,6224.90,6229.95,6388.40,249,612,3813182.00,
500680,PFIZER LTD. ,A ,Q,2630.00,2630.00,2610.00,2620.35,2620.35,2630.00,136,863,2262606.00,
500690,GUJ.ST.FERT ,A ,Q,116.05,118.20,115.80,117.60,117.60,116.40,799,103963,12215863.00,
500696,HIND UNI LT ,A ,Q,1602.00,1646.00,1591.95,1640.45,1640.45,1601.90,4075,119931,195040666.00,
500710,AKZOINDIA   ,B ,Q,1834.95,1889.85,1825.00,1881.25,1880.00,1855.75,136,558,1038399.00,
500730,NOCIL LTD   ,B ,Q,180.50,184.10,180.50,181.35,181.35,181.70,1050,90893,16535032.00,
500770,TATA CHEM.  ,A ,Q,738.00,747.70,727.95,744.35,741.50,732.35,842,27249,20171735.00,
500777,T.P.L.      ,B ,Q,39.95,41.10,39.50,40.05,40.05,39.20,530,76638,3077414.00,
500780,ZUARIGLOB   ,B ,Q,151.35,177.60,151.35,165.45,165.45,149.70,1582,55767,9461004.00,
500790,NESTLE (I)  ,A ,Q,9987.85,9987.85,9825.00,9838.70,9838.70,9901.35,474,1854,18307984.00,
500800,TATAGLOBAL  ,A ,Q,264.05,268.20,263.20,267.50,266.35,264.00,811,80125,21333344.00,
500820,ASIAN PAINTS,A ,Q,1281.00,1292.00,1275.30,1284.45,1283.15,1284.90,789,23031,29589288.00,
500825,BRITANIA IND,A ,Q,5940.00,5960.00,5867.00,5944.40,5952.90,5905.45,472,2328,13816718.00,
500830,COLGATE PALM,A ,Q,1245.50,1245.50,1216.20,1225.90,1223.30,1228.45,1017,18954,23197241.00,
500840,EIH LTD.    ,B ,Q,176.50,182.70,175.20,179.75,179.75,176.50,711,33264,5974621.00,
500850,INDIAN HOTEL,A ,Q,138.00,139.50,137.50,138.20,138.20,138.65,1440,732318,101734934.00,
500870,CASTROL     ,A ,Q,168.15,172.00,166.65,170.85,170.85,168.65,3817,177779,30076083.00,
500875,ITC LTD.    ,A ,Q,269.25,274.00,269.25,270.00,270.00,269.15,3440,805147,218353513.00,
500877,APOLLO TYRES,A ,Q,274.65,276.95,273.30,275.95,275.95,275.15,2200,179744,49530672.00,
500878,CEAT LIMITED,A ,Q,1399.00,1407.15,1371.95,1377.95,1377.95,1393.65,826,21593,29976020.00,
500890,MODI RUBBER ,T ,Q,74.90,74.90,74.90,74.90,74.90,71.40,1,15,1123.00,
500940,FINOLEX IND.,A ,Q,613.35,625.95,613.35,620.10,620.10,623.85,89,1478,916310.00,
501148,DALAL ST INV,XT,Q,129.00,129.00,126.85,126.85,126.85,129.40,3,50,6389.00,
501150,CENTRUM CAP ,B ,Q,55.50,56.50,55.50,56.15,56.15,55.75,92,22142,1236135.00,
501179,OSCAR INV.  ,XT,Q,91.40,91.40,83.00,83.00,83.00,87.35,3,21,1751.00,
501242,TCI FINANCE ,B ,Q,22.10,24.05,22.10,23.50,23.50,23.25,30,3761,87848.00,
501295,INDUS.INV.TR,B ,Q,95.00,95.00,94.05,94.05,94.05,99.00,2,110,10440.00,
501298,INDUS.&PRUD.,X ,Q,1181.30,1237.80,1181.10,1237.80,1237.80,1239.95,7,63,74964.00,
501301,TATA INVEST.,B ,Q,801.00,815.95,801.00,810.45,810.45,805.45,119,1066,861308.00,
501343,MOTOR&GEN.FI,B ,Q,39.45,40.00,39.45,39.80,39.80,40.65,6,1555,61814.00,
501370,WALCHAND PF ,X ,Q,121.00,123.00,118.00,122.30,123.00,120.85,10,215,25888.00,
501391,W.H.BRADY   ,X ,Q,156.50,156.50,148.00,148.00,148.00,149.35,4,100,15225.00,
501423,SHA ENG PLA ,X ,Q,1300.00,1300.15,1252.00,1257.20,1276.85,1300.15,136,2113,2688100.00,
501425,BOM.BURMAH  ,A ,Q,1506.00,1549.90,1500.55,1531.80,1531.80,1506.35,906,18221,27914936.00,
501430,BOM.CYCLE   ,X ,Q,1892.50,1895.00,1892.50,1895.00,1895.00,1805.05,5,12,22737.00,
501455,GREAVES COTT,A ,Q,133.00,137.20,132.55,136.10,136.10,132.10,1142,88900,12046877.00,
501700,INDIA NIVEH ,X ,Q,45.60,45.95,45.60,45.95,45.90,45.65,34,5637,258617.00,
501833,CHOWGULE ST ,XT,Q,12.00,12.30,12.00,12.30,12.30,12.25,3,33,397.00,
501848,GLOBAL OFFS ,B ,Q,26.00,28.50,26.00,28.50,28.50,23.75,252,53179,1483736.00,
502015,ASIIL       ,X ,Q,25.00,26.60,24.90,26.10,26.15,25.50,45,10967,286550.00,
502090,SAGAR CEM.  ,B ,Q,850.00,854.90,840.00,850.60,850.00,857.50,32,315,267595.00,
502137,DECAN CEMENT,B ,Q,425.50,437.45,414.10,421.85,420.00,432.60,25,195,82117.00,
502157,MANGALAM CEM,B ,Q,260.00,266.80,260.00,261.25,260.50,262.65,35,1575,413668.00,
502165,OCL INDIA L ,B ,Q,1198.00,1198.00,1170.00,1179.10,1181.00,1193.85,41,520,613692.00,
502168,N C L IND.  ,B ,Q,189.60,190.00,184.10,184.45,184.30,185.20,41,1757,326476.00,
502175,SAURAS.CEM. ,X ,Q,64.50,64.50,62.00,62.50,62.50,62.65,89,22564,1416348.00,
502180,SRI DIGV CEM,X ,Q,26.40,26.40,25.05,25.25,25.25,25.80,133,35687,907251.00,
502219,BOROSIL GLAS,B ,Q,820.00,857.45,820.00,842.85,846.00,817.65,566,7941,6713162.00,
502281,TRIVENI GLAS,XT,Q,13.98,13.98,13.10,13.10,13.10,13.45,3,360,4769.00,
502330,IPAPPM      ,B ,Q,322.65,331.50,321.00,326.55,330.00,324.90,133,3571,1155541.00,
502355,BALKRISH IND,A ,Q,1115.60,1125.00,1114.65,1119.95,1115.15,1122.90,283,4220,4724733.00,
502407,NATH PULP   ,X ,Q,37.00,38.90,35.35,36.85,35.40,36.50,9,509,18788.00,
502420,ORIENT PAPER,B ,Q,31.50,31.80,29.70,30.60,30.50,31.40,562,70464,2153630.00,
502445,CITADEL     ,X ,Q,47.00,47.50,42.00,45.30,45.45,43.10,14,828,37488.00,
502448,ROLLATAINER ,B ,Q,3.53,3.80,3.45,3.77,3.77,3.59,18,3858,14315.00,
502450,SESHA.PAPER ,B ,Q,910.00,910.00,895.00,901.65,905.00,901.00,6,130,117094.00,
502587,RAMA PULP   ,X ,Q,47.00,47.00,45.00,45.55,46.00,45.90,38,7849,356830.00,
502589,VAPI PAPER  ,XT,Q,27.45,27.45,24.90,24.90,24.90,26.15,4,205,5372.00,
502742,SINTEX IND. ,A ,Q,17.30,17.50,16.85,16.95,16.95,17.30,478,148202,2535676.00,
502761,BLUE BLEND  ,B ,Q,10.90,10.90,10.15,10.69,10.69,10.68,28,5885,62584.00,
502820,DCM LTD.    ,B ,Q,88.90,88.90,84.65,85.30,84.85,85.20,43,2765,238603.00,
502865,FORBES & CO ,B ,Q,3000.00,3040.00,2976.05,3027.70,3035.00,2977.75,92,502,1506732.00,
502873,H.P.COTTON  ,X ,Q,35.90,35.90,35.90,35.90,35.90,35.95,1,120,4308.00,
502933,KATARE SPG. ,XT,Q,14.26,14.26,14.26,14.26,14.26,13.59,1,45,641.00,
502937,KESORAM IND ,B ,Q,90.70,91.80,88.65,89.45,89.30,90.10,442,21057,1900998.00,
502986,VARDH TEXT  ,B ,Q,1263.00,1273.50,1242.40,1247.65,1242.40,1275.25,96,5421,6861179.00,
503015,MODERN INDIA,X ,Q,42.00,42.00,42.00,42.00,42.00,44.00,1,1,42.00,
503031,PENLAND LTD ,B ,Q,17.30,17.55,17.00,17.25,17.25,17.55,178,40239,695651.00,
503092,PASUPATI SPG,X ,Q,23.95,23.95,23.90,23.90,23.90,22.85,2,6,143.00,
503100,PHOENIX MILL,B ,Q,645.20,654.25,645.20,648.25,647.00,641.75,127,1264,820700.00,
503101,MARATHON NEX,B ,Q,204.45,209.00,192.55,195.05,195.00,201.70,58,445,89835.00,
503162,REL.CHEMOTX ,X ,Q,81.50,86.00,81.45,82.30,82.30,81.45,19,700,59082.00,
503169,RUBY MILLS  ,B ,Q,344.00,366.00,339.95,361.85,361.85,344.75,188,4944,1789507.00,
503229,SIMPLEX REAL,X ,Q,90.00,92.00,85.00,92.00,92.00,88.85,3,262,23356.00,
503310,SWAN ENG    ,A ,Q,166.95,167.95,165.40,166.10,166.50,168.65,647,103437,17210026.00,
503657,VEER ENERGY ,X ,Q,15.95,16.15,15.50,15.60,15.60,16.00,75,10831,170611.00,
503722,BANSW.SYNTEX,B ,Q,90.50,92.00,90.50,90.65,90.50,90.05,10,451,41192.00,
503776,MODIPON     ,XT,Q,16.20,16.80,16.20,16.80,16.80,16.00,3,54,904.00,
503804,SHRI DINESH ,X ,Q,162.30,162.30,162.00,162.00,162.00,168.95,4,500,81116.00,
503806,SRF LIMITED ,A ,Q,1853.00,1885.00,1853.00,1866.70,1866.70,1870.60,180,2946,5508414.00,
503811,SIYARAM SILK,B ,Q,642.60,642.60,621.00,621.10,621.10,627.80,22,131,82091.00,
503816,SWAD.POLYTEX,XT,Q,13.00,13.00,13.00,13.00,13.00,13.55,1,100,1300.00,
503831,FOMENTO HOTE,X ,Q,124.00,124.25,115.60,115.60,115.60,112.70,11,849,104642.00,
503837,SHREE RAJSYN,X ,Q,9.83,9.87,9.83,9.87,9.87,9.83,3,10500,103235.00,
503881,HIND.SYNTEX ,B ,Q,6.80,6.80,6.80,6.80,6.80,6.27,3,1010,6868.00,
503960,BHARAT BIJLE,B ,Q,1338.00,1340.00,1315.10,1320.10,1320.00,1335.05,108,983,1304385.00,
504000,ELPRO INTER ,X ,Q,57.00,57.00,53.10,53.50,53.50,55.25,150,20829,1163827.00,
504008,EMCO LTD.   ,T ,Q,8.01,8.22,7.95,8.05,8.05,8.02,28,5701,45982.00,
504028,GEE LTD     ,X ,Q,30.55,31.40,28.65,30.25,30.25,29.40,40,2874,86122.00,
504036,HIND.RECT   ,B ,Q,123.00,123.00,121.00,121.00,121.00,120.85,7,489,59349.00,
504058,NIPPOBATRY  ,B ,Q,795.50,796.00,788.00,791.15,788.00,798.60,7,193,152445.00,
504067,ZENSAR TECH.,B ,Q,1215.00,1253.95,1214.95,1241.20,1216.00,1209.75,328,5530,6858683.00,
504076,JYOTI LTD.  ,X ,Q,47.00,47.25,44.60,47.25,47.25,45.00,7,800,37480.00,
504084,KAYCEE IND  ,X ,Q,7895.00,7895.00,7895.00,7895.00,7895.00,7671.55,1,1,7895.00,
504092,INDOKEM LTD.,X ,Q,17.30,17.45,16.70,16.70,16.70,16.50,6,300,5148.00,
504093,PANA ENERG  ,X ,Q,308.55,313.40,305.60,309.00,309.00,308.55,21,345,106200.00,
504112,NELCO LTD.  ,T ,Q,261.30,273.60,260.00,273.60,273.60,260.60,140,10957,2952479.00,
504132,PERM MAGNETS,X ,Q,107.50,112.00,103.55,103.55,103.55,108.95,61,5076,532078.00,
504176,HIGH ENERGY ,X ,Q,361.55,374.25,357.10,374.25,374.25,368.80,6,131,46966.00,
504212,UNIV.CABLE  ,B ,Q,152.90,159.95,150.85,156.80,156.80,151.95,237,7989,1252425.00,
504220,W.S.INDUSTR.,B ,Q,6.72,6.99,6.31,6.98,6.98,6.71,4,82,526.00,
504258,LAKSHMI ELEC,X ,Q,705.00,705.00,678.60,681.85,684.00,694.90,114,1955,1339372.00,
504286,DELTA MAG   ,B ,Q,59.50,59.50,59.50,59.50,59.50,61.00,1,160,9520.00,
504340,CONFINT     ,X ,Q,2.79,2.79,2.79,2.79,2.79,2.84,1,100,279.00,
504378,NYSSACORP   ,X ,Q,1.60,1.61,1.60,1.61,1.61,1.61,3,1400,2253.00,
504392,KRISHNA VEN ,XT,Q,22.65,22.65,22.65,22.65,22.65,23.10,2,51,1155.00,
504605,UNI ABEX    ,X ,Q,615.00,615.00,600.00,600.00,600.00,615.20,5,181,110285.00,
504614,SARDA ENMIN ,B ,Q,426.00,432.00,422.15,425.40,425.40,424.10,357,6797,2913810.00,
504646,BHAGWATI AUT,X ,Q,115.05,115.55,115.05,115.55,115.55,115.10,3,104,11992.00,
504673,UNIV.PRIME  ,XT,Q,2.73,2.74,2.73,2.73,2.73,2.87,5,3500,9565.00,
504701,GONTER PEIP ,XT,Q,4.30,4.70,4.29,4.29,4.29,4.51,6,2400,10379.00,
504741,IND.HUME PIP,B ,Q,276.00,277.90,274.00,274.70,274.70,276.90,37,799,219774.00,
504786,INVEST &PREC,X ,Q,418.00,425.00,410.00,415.45,415.45,417.40,70,1831,762429.00,
504879,ORIENT ABRAS,B ,Q,36.90,36.90,35.60,35.75,35.80,36.05,34,4471,161483.00,
504882,NATIONAL STD,X ,Q,24.05,24.05,24.05,24.05,24.05,22.95,1,1,24.00,
504908,DUNCANENG   ,X ,Q,69.35,72.80,69.35,72.80,72.80,69.35,5,70,4975.00,
504918,SANDUR MANG.,X ,Q,980.15,1009.90,980.10,994.85,999.00,990.40,96,2857,2850617.00,
504959,STOVAC IND. ,X ,Q,2800.00,2875.00,2800.00,2820.55,2854.95,2765.00,41,250,708989.00,
504961,TATA YODOGAW,X ,Q,52.50,54.45,50.05,50.75,50.75,51.45,19,2640,136117.00,
504966,TINPLATE    ,B ,Q,180.00,182.60,176.10,178.10,178.10,178.75,732,60790,10929589.00,
504973,TIFHL       ,A ,Q,662.00,665.00,658.00,658.05,658.00,661.90,16,70,46233.00,
504988,WELCAST     ,X ,Q,745.10,745.10,745.10,745.10,745.10,780.20,1,1,745.00,
505010,AUTO AXLES  ,B ,Q,1261.05,1270.00,1220.00,1239.60,1247.90,1273.55,241,1355,1686513.00,
505029,ATLAS CYCLES,T ,Q,131.00,134.50,131.00,132.00,132.00,133.50,36,1944,256907.00,
505036,AUTO COR.GOA,X ,Q,896.00,930.00,880.00,917.60,930.00,900.00,50,1116,1018044.00,
505075,SETCO AUTO  ,B ,Q,48.00,49.50,47.50,48.40,48.40,48.15,559,65962,3206275.00,
505141,SCOOTERS IND,T ,Q,45.00,48.20,45.00,48.15,48.15,47.20,14,1049,50262.00,
505160,TALBROS AUTO,B ,Q,288.00,299.20,288.00,295.15,297.00,296.45,63,2366,699124.00,
505163,ZF STEERING ,B ,Q,981.00,994.85,980.00,984.25,980.00,996.35,66,490,482222.00,
505192,SMLISUZU    ,B ,Q,819.90,824.10,810.00,813.90,813.90,821.30,103,1186,967536.00,
505196,TIL LTD.    ,B ,Q,382.00,388.35,382.00,385.70,385.70,383.00,78,1175,452784.00,
505200,EICHER MOTOR,A ,Q,29700.05,29961.90,29152.35,29225.20,29225.20,29639.85,684,1644,48429939.00,
505216,ALFRED HERB ,X ,Q,851.05,855.00,850.25,850.25,850.25,895.00,12,351,299063.00,
505230,CIMMCO      ,B ,Q,73.60,75.90,73.10,74.25,74.80,71.00,46,2860,211760.00,
505232,VELJAN      ,X ,Q,1240.00,1289.45,1176.00,1188.65,1195.00,1185.45,24,185,221872.00,
505255,GMM PFAUDLER,B ,Q,845.00,850.00,838.00,845.00,845.00,844.15,21,266,224835.00,
505283,KIRLOSAR PN ,B ,Q,910.00,918.00,890.20,909.65,910.00,907.95,74,781,710578.00,
505299,KULK-POWER  ,X ,Q,69.05,73.40,69.05,70.05,70.50,70.40,22,1673,118278.00,
505324,MANUGRAPH IN,B ,Q,33.75,35.90,33.70,35.00,34.60,34.20,8,1009,35053.00,
505343,MONOTYPE IND,X ,Q,0.41,0.41,0.41,0.41,0.41,0.43,14,37787,15492.00,
505355,NESCO LTD   ,B ,Q,563.00,563.00,550.40,553.90,555.00,556.50,86,1677,930601.00,
505358,INTEGRA ENG ,X ,Q,52.35,52.35,46.70,48.50,48.50,47.40,41,26569,1283132.00,
505368,REVATHI EQU.,B ,Q,532.00,534.95,509.00,521.35,534.95,543.40,20,299,155387.00,
505400,TEXINFRA    ,B ,Q,61.65,63.85,61.65,62.85,62.50,61.55,66,6469,405970.00,
505412,WENDT(INDIA),B ,Q,2944.95,2944.95,2900.00,2912.15,2934.00,2880.00,14,35,102190.00,
505509,RESPON IND  ,B ,Q,80.80,83.00,80.35,81.80,83.00,81.90,165,70619,5723106.00,
505526,DOLAT INV.  ,X ,Q,22.80,22.80,21.05,21.30,21.30,21.60,836,543291,11853115.00,
505533,WESTLIFE DEV,B ,Q,364.00,371.35,364.00,368.50,368.50,367.25,1269,26592,9814608.00,
505537,ZEE ENTER   ,A ,Q,564.10,570.00,563.30,564.55,564.00,567.05,445,26036,14762248.00,
505576,GOLDCORP    ,X ,Q,69.00,70.85,69.00,69.95,69.95,69.90,21,5802,405219.00,
505590,SVPGLOB     ,X ,Q,290.00,290.00,275.00,278.00,278.00,280.00,137,12148,3369224.00,
505665,ANTIF BEARNG,X ,Q,426.00,440.00,413.70,426.00,426.00,425.70,20,1496,637257.00,
505681,BIMETAL BEAR,X ,Q,561.00,566.90,555.10,562.40,562.40,562.05,18,413,232153.00,
505688,BHARAT GEARS,B ,Q,171.75,179.00,171.75,175.65,176.00,173.05,49,1811,319483.00,
505693,LATIMMETAL  ,XT,Q,34.50,34.50,34.50,34.50,34.50,34.50,1,107,3691.00,
505700,ELECON ENG  ,B ,Q,65.00,69.95,64.90,68.25,68.25,65.10,995,69707,4733076.00,
505710,GRAUER& WEIL,B ,Q,52.40,53.30,52.00,52.90,53.00,52.85,337,52077,2737243.00,
505712,GUJ.AUTO GE ,X ,Q,189.15,196.80,183.60,185.60,185.60,187.50,83,893,166941.00,
505714,GABRIEL(I)  ,B ,Q,155.95,156.00,151.55,152.65,153.00,154.90,127,5691,875564.00,
505720,HERC.HOISTS ,B ,Q,125.45,129.80,123.65,126.20,126.20,124.00,71,4056,514345.00,
505726,IFB IND.LTD.,B ,Q,1255.95,1277.10,1220.00,1266.25,1274.45,1242.60,205,793,986541.00,
505729,SINGER INDIA,X ,Q,54.00,55.90,54.00,55.60,55.65,54.50,169,32679,1808832.00,
505737,INTER.COMBUS,X ,Q,399.50,410.00,395.00,395.00,395.00,391.60,24,365,146418.00,
505744,FED MOG GOE ,B ,Q,420.00,420.00,413.05,415.45,415.25,417.80,192,4557,1897577.00,
505750,JOSTS ENG.  ,X ,Q,1010.00,1041.00,960.00,1006.15,1001.00,961.00,17,77,76424.00,
505790,SCHAEFFLER  ,B ,Q,5540.00,5555.00,5411.05,5418.65,5415.15,5489.70,66,164,900259.00,
505800,RANE HOLDIN ,B ,Q,2150.00,2160.00,2145.00,2159.90,2160.00,2125.00,13,10307,22261299.00,
505827,SNL BEARINGS,X ,Q,406.40,410.00,391.15,396.60,396.60,390.65,20,672,269375.00,
505840,JAIPAN INDUS,XT,Q,34.70,34.70,32.20,33.00,33.00,33.10,8,1064,34534.00,
505850,MANCREDIT   ,X ,Q,5.00,5.00,4.90,4.97,5.00,4.92,116,673452,3330424.00,
505854,TRF LTD.    ,B ,Q,215.40,220.00,213.00,214.15,217.75,214.00,83,3083,668583.00,
505872,WPIL LTD.   ,X ,Q,677.00,683.00,667.00,672.15,669.00,670.80,142,14499,9805005.00,
505890,KENNAMETAL  ,B ,Q,760.00,774.45,751.00,767.00,767.00,758.60,84,914,696434.00,
505978,TRITON VALVE,X ,Q,1680.00,1739.80,1616.00,1696.15,1715.00,1704.25,66,879,1505756.00,
506022,PRAKASH IND.,B ,Q,173.50,180.00,173.50,178.45,178.45,174.95,1066,88083,15627800.00,
506027,BHORUKA ALU.,XT,Q,0.60,0.60,0.60,0.60,0.60,0.58,1,100,60.00,
506074,ARSHIYA     ,B ,Q,55.20,55.60,52.50,53.15,53.15,55.55,99,11591,621974.00,
506076,GRIND NORTON,B ,Q,560.00,562.45,527.05,531.20,527.25,549.10,246,5260,2859972.00,
506079,LAKSHMI PREC,B ,Q,26.00,26.00,25.50,25.50,25.50,26.45,5,105,2683.00,
506105,STANROSE MAF,X ,Q,154.00,155.00,148.00,153.00,153.00,151.00,9,214,32324.00,
506109,GENESYS INT.,B ,Q,217.25,217.55,211.55,213.70,213.70,217.20,47,2620,559514.00,
506122,PANKAJPIYUS ,X ,Q,57.05,58.00,56.70,57.85,58.00,59.20,10,625,35647.00,
506128,PARNAXLAB   ,X ,Q,51.45,51.45,44.00,46.15,46.15,48.10,82,19475,890026.00,
506142,VYAPAR INDS ,X ,Q,29.80,31.10,29.20,29.25,29.25,29.65,21,5016,154343.00,
506146,VISAGAR POL ,B ,Q,0.99,1.03,0.97,1.03,1.03,0.99,34,77763,77276.00,
506184,KANANI IND  ,B ,Q,6.70,6.90,6.52,6.80,6.56,6.75,6,192,1280.00,
506194,ARIH SUPER  ,B ,Q,119.20,120.50,118.05,118.65,118.65,118.85,45,10372,1236504.00,
506197,BLISSGVS PH ,B ,Q,185.90,186.95,177.45,179.10,179.10,178.60,406,84872,15271289.00,
506222,INEOSSTYRO  ,B ,Q,815.00,819.75,804.60,804.95,804.95,818.65,26,338,273800.00,
506235,ALEMBIC LTD.,B ,Q,46.20,46.45,44.40,44.90,44.90,45.80,1712,255401,11581417.00,
506248,AMINES&PLAST,X ,Q,56.45,56.45,52.40,54.05,54.25,54.20,75,7909,431202.00,
506260,ANUH PHARMA ,X ,Q,150.00,150.00,144.00,147.10,146.50,149.15,150,12598,1850027.00,
506261,MODISON MET.,X ,Q,58.65,59.55,58.60,59.05,59.00,58.75,39,5628,332814.00,
506285,BAYER CROP  ,A ,Q,4650.00,4698.00,4645.50,4686.35,4681.00,4674.75,30,111,519228.00,
506390,CLARI CHEM  ,B ,Q,440.00,442.30,434.90,437.75,440.50,440.85,112,2585,1130561.00,
506395,COROM INTER ,A ,Q,457.50,457.55,443.10,445.90,445.05,459.25,495,8196,3676154.00,
506401,DEEPAK NITR.,B ,Q,242.00,251.00,240.25,247.80,251.00,242.50,346,12954,3184133.00,
506405,DHARAMSI CHM,X ,Q,106.90,106.90,99.35,105.55,105.00,101.15,54,5203,544188.00,
506414,DIL LTD     ,X ,Q,3175.00,3247.70,3150.00,3247.70,3247.70,3093.05,259,8457,27381257.00,
506480,GOCLCORP    ,B ,Q,418.00,418.00,404.00,404.00,404.00,414.80,4,105,43540.00,
506520,JAYSHRI CHEM,X ,Q,14.40,14.40,12.90,13.21,13.10,13.45,46,15861,208893.00,
506522,JL MORISON  ,X ,Q,1430.00,1508.00,1430.00,1499.40,1500.00,1421.15,10,62,92919.00,
506525,KANORIA CHEM,B ,Q,67.95,69.80,66.00,68.45,68.75,66.45,81,5168,349841.00,
506528,KELTECH EN. ,X ,Q,1110.00,1120.00,1090.00,1117.80,1118.00,1087.20,18,89,98607.00,
506532,NITTA GELA  ,X ,Q,182.00,191.00,181.70,190.50,190.50,187.35,36,1907,360120.00,
506579,ORIENT.CARB.,B ,Q,1081.95,1081.95,1045.05,1057.05,1045.05,1072.60,26,136,144060.00,
506590,PHIL.CARBON ,B ,Q,235.00,236.85,228.10,229.70,229.70,233.00,1116,65754,15201876.00,
506597,AMAL PRODUCT,X ,Q,124.80,135.00,124.80,133.25,135.00,123.60,42,3623,475688.00,
506605,POLYCHEM    ,X ,Q,387.00,387.00,387.00,387.00,387.00,393.00,1,40,15480.00,
506618,PUN.CHEM    ,B ,Q,539.05,539.05,532.75,533.40,533.40,538.75,86,3501,1874961.00,
506642,SADHANA NITR,X ,Q,556.65,556.65,556.65,556.65,556.65,530.15,43,5242,2917959.00,
506655,SUDARSH.CHEM,B ,Q,461.30,461.30,450.50,456.65,456.65,458.60,591,18171,8302039.00,
506685,ULTRAMARINE ,X ,Q,279.70,279.70,270.90,272.95,272.60,270.45,76,4020,1095632.00,
506687,TRANSPEK    ,X ,Q,1317.00,1323.00,1260.00,1264.30,1274.00,1279.00,43,567,720445.00,
506690,UNICHEM LAB ,B ,Q,249.10,249.10,243.35,245.15,245.00,248.25,183,5066,1245025.00,
506734,MYS PETRO   ,X ,Q,101.00,103.45,101.00,103.45,103.45,103.25,2,201,20303.00,
506767,ALKYL AMINES,B ,Q,680.70,680.70,670.00,670.00,670.00,672.85,7,65,43585.00,
506808,TUTICORIN.  ,XT,Q,4.89,4.89,4.64,4.64,4.64,4.66,3,2500,11850.00,
506820,ASTRAZEN.PH.,B ,Q,1333.90,1360.00,1284.10,1311.85,1311.85,1320.90,985,7578,10037173.00,
506852,PUN.ALKALI  ,XT,Q,66.15,66.15,66.15,66.15,66.15,66.15,84,40649,2688931.00,
506854,TANFAC IND. ,X ,Q,119.00,119.00,117.00,117.25,117.00,119.05,112,8260,973452.00,
506858,GUJ.PETRO   ,XT,Q,24.70,24.70,24.70,24.70,24.70,23.60,1,10,247.00,
506863,SWADESHI IND,XT,Q,1.28,1.28,1.28,1.28,1.28,1.22,87,142848,182845.00,
506879,GUJ.THEMIS. ,X ,Q,35.30,35.30,35.30,35.30,35.30,36.90,1,100,3530.00,
506919,MAKERS LAB. ,X ,Q,77.95,79.00,73.60,78.50,78.10,76.20,28,1326,103088.00,
506943,J.B.CHEMICAL,B ,Q,267.20,278.45,266.00,271.95,271.00,264.75,366,8336,2274104.00,
506981,BL.CHIP TEX ,X ,Q,254.70,254.70,230.10,233.15,230.50,233.35,16,526,122948.00,
507155,JAGATJIT IND,XT,Q,75.00,75.95,72.50,72.50,72.50,72.95,5,290,21585.00,
507180,KESAR ENT.  ,B ,Q,35.45,36.80,34.25,34.80,34.40,37.55,14,270,9469.00,
507205,TILAKNAG IND,B ,Q,18.65,21.45,18.50,19.80,19.80,18.35,566,162456,3281518.00,
507300,RAVALGAON   ,XT,Q,1940.00,1942.50,1940.00,1942.50,1942.50,1850.00,2,3,5822.00,
507315,SAKTHI SUGAR,B ,Q,15.20,15.55,15.05,15.15,15.20,15.55,35,7825,118648.00,
507410,WALCHANDNGR ,B ,Q,156.90,160.40,152.40,154.40,154.40,157.80,3324,198089,30961626.00,
507435,KHOD.INDIA  ,XT,Q,70.00,72.95,68.30,72.95,72.95,70.05,7,416,28847.00,
507438,IFB AGRO    ,T ,Q,706.75,706.75,674.05,679.30,676.55,673.20,42,577,402015.00,
507442,DHARANI SUG ,T ,Q,14.90,14.90,14.65,14.90,14.90,15.15,9,1135,16882.00,
507450,THIRU A.SUG.,B ,Q,29.50,30.35,29.10,30.35,30.35,30.05,3,120,3508.00,
507474,KOTHARI FERM,X ,Q,72.70,76.50,72.00,74.55,74.90,71.90,74,7498,553805.00,
507486,CAPROLA.CHEM,XT,Q,10.58,10.58,10.58,10.58,10.58,10.08,3,637,6739.00,
507488,G.M.BREWERI ,B ,Q,830.00,830.00,815.80,827.10,829.65,819.90,122,1361,1124309.00,
507490,RANA SUGARS ,B ,Q,4.05,4.34,4.05,4.21,4.21,4.26,36,28090,118422.00,
507498,PICCADILY SU,X ,Q,5.94,6.45,5.40,5.53,5.40,5.95,29,1286,7724.00,
507508,RIGA SUGAR  ,XT,Q,8.37,8.37,7.60,8.20,8.20,7.98,21,903,7264.00,
507514,SOM DISTILL.,B ,Q,246.00,249.00,242.00,242.45,242.45,246.80,426,16586,4048817.00,
507515,CJ GELATIN  ,XT,Q,6.99,6.99,6.99,6.99,6.99,6.66,1,435,3040.00,
